Index,EmployerName,JobTitle,CaseStatus,NewChgEmp,WageInfo,DecisionDate,StartDate,WorkSite,MoreInfo,College,Citizenship
67,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, TECHNOLOGY STRATEGY",Certified-Expired,,158000.00/Year,2018-02-05,,"San Francisco,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2340459,UNIVERSITY OF MICHIGAN,INDIA
199,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY SENIOR ASSOCIATE, OPERATIONS",Certified,,138000.00/Year,2018-02-01,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2342222,PURDUE UNIVERSITY,BRAZIL
479,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, CYBERSECURITY AND PRIVACY",Certified,,104229.00/Year,2018-01-31,,"Minneapolis,MN",https://h1bsalary.online//extended_perm_data.php?PermID=2351887,IOWA STATE UNIVERSITY,INDIA
337,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, CYBERSECURITY AND PRIVACY",Certified,,120000.00/Year,2018-01-30,,"ATLANTA,GA",https://h1bsalary.online//extended_perm_data.php?PermID=2309704,GEORGIA STATE UNIVERSITY,INDIA
200,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY SENIOR ASSOCIATE, CORPORATE AND BUSINESS STRATEGY",Certified,,138000.00/Year,2018-01-30,,"NEW YORK,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2301793,CARNEGIE MELLON UNIVERSITY,LEBANON
267,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, FINANCIAL MANAGEMENT",Certified-Expired,,130000.00/Year,2018-01-26,,"Florham Park,NJ",https://h1bsalary.online//extended_perm_data.php?PermID=2335114,THE UNIVERSITY OF VIRGINIA,INDIA
268,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, ORACLE",Certified,,130000.00/Year,2018-01-25,,"CHARLOTTE,NC",https://h1bsalary.online//extended_perm_data.php?PermID=2301432,"NATIONAL INSTITUTE OF TECHNOLOGY, JAMSHEDPUR",INDIA
208,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, INVESTIGATIVE & DEAL ACCOUNTING ANALYTICS",Certified-Expired,,137966.00/Year,2018-01-25,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2340632,"VISVESWARAIAH TECHNOLOGICAL UNIVERSITY, BELGAUM",INDIA
121,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, CYBERSECURITY AND PRIVACY",Certified,,148949.00/Year,2018-01-25,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2303359,NEW YORK UNIVERSITY,INDIA
66,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, PHARMACEUTICAL & LIFE SCIENCES",Certified,,162000.00/Year,2018-01-25,,"NEW YORK,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2351049,UNIVERSITE MONTPELLIER 1,FRANCE
360,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, SAP EAM",Certified,,118000.00/Year,2018-01-25,,"Houston,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2304566,"INDIAN INSTITUTE OF TECHNOLOGY, KANPUR",INDIA
252,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, FORENSIC TECHNOLOGY - SOFTWARE ASSET MAN.",Certified,,133931.00/Year,2018-01-24,,"San Francisco,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2346131,UNIVERSITY OF MARYLAND,INDIA
279,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, ASSET MANAGEMENT TECHNOLOGY",Certified-Expired,,127878.00/Year,2018-01-23,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2340446,THE UNIVERSITY OF MICHIGAN,INDIA
90,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, CORPORATE & BUSINESS STRATEGY",Certified,,154000.00/Year,2018-01-23,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2343179,"DUKE UNIVERSITY, THE FUQUA SCHOOL OF BUSINESS",CHINA
494,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY SR. ASSOCIATE, CYBERSECURITY AND PRIVACY",Certified,,97323.00/Year,2018-01-23,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2351410,THE PENNSYLVANIA STATE UNIVERSITY,GREECE
386,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, APPLICATION TECHNOLOGY",Certified,,115482.00/Year,2018-01-18,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2311675,INDIAN INSTITUTE OF TECHNOLOGY,INDIA
251,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, CYBERSECURITY AND PRIVACY",Certified,,133931.00/Year,2018-01-18,,"San Francisco,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2342232,UNIVERSITY OF MARYLAND,INDIA
131,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, BUSINESS APPLICATIONS",Certified,,147000.00/Year,2018-01-16,,"Dallas,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2299492,UNIVERSITY OF MUMBAI,INDIA
317,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, QUALITY ASSURANCE AND TESTING",Certified,,124946.00/Year,2018-01-12,,"Dallas,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2297445,SIKKIM MANIPAL UNIVERSITY,INDIA
488,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, QUALITY ASSURANCE",Certified,,101005.00/Year,2018-01-10,,"Hallandale Beach,FL",https://h1bsalary.online//extended_perm_data.php?PermID=2312809,"VISVESVARAYA TECHNOLOGICAL UNIVERSITY, BELGAUM",INDIA
280,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, MODEL RISK",Certified,,127878.00/Year,2018-01-10,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2350516,COLUMBIA UNIVERSITY,CHINA
198,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY SENIOR ASSOCIATE, MC OPERATIONS",Certified,,138000.00/Year,2018-01-10,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2351044,THE UNIVERSITY OF TENNESSEE,BANGLADESH
220,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, DATA & ANALYTICS",Certified,,136323.00/Year,2018-01-09,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2350973,NORTH CAROLINA STATE UNIVERSITY,INDIA
281,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, DATA & ANALYTICS",Certified,,127878.00/Year,2018-01-09,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2306257,CARNEGIE MELLON UNIVERISTY,INDIA
373,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, CYBERSECURITY AND PRIVACY",Certified,,116709.00/Year,2018-01-09,,"Houston,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2303964,TEXAS A & M UNIVERSITY,INDIA
197,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, RISK & REGULATORY CONSULTING",Certified,,138000.00/Year,2018-01-08,,"McLean,VA",https://h1bsalary.online//extended_perm_data.php?PermID=2345500,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,CHINA
177,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, SAP DATA AND ANALYTICS",Certified,,140000.00/Year,2018-01-08,,"Dallas,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2354435,COCHIN UNIVERSITY OF SCIENCE AND TECHNOLOGY,INDIA
107,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY SENIOR ASSOCIATE, CORPORATE AND BUSINESS STRATEGY",Certified,,152000.00/Year,2018-01-05,,"Boston,MA",https://h1bsalary.online//extended_perm_data.php?PermID=2307285,HARVARD UNIVERSITY,ROMANIA
20,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY DIRECTOR, PHARMACEUTICAL & LIFE SCIENCES",Certified,,193000.00/Year,2018-01-04,,"Boston,MA",https://h1bsalary.online//extended_perm_data.php?PermID=2297601,NORTH CAROLINA STATE UNIVERSITY,INDIA
282,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, DATA & ANALYTICS",Certified,,127878.00/Year,2018-01-04,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2311839,SYRACUSE UNIVERSITY,INDIA
387,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, APP. TECH. - DEVELOP. CONFG.",Certified,,115482.00/Year,2018-01-04,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2307922,DEPAUL UNIVERSITY,INDIA
320,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, APPLICATION TECHNOLOGY",Certified,,124842.00/Year,2018-01-04,,"Houston,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2305860,MANGALORE UNIVERSITY,INDIA
498,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY SENIOR ASSOCIATE, CYBERSECURITY AND PRIVACY",Certified,,95000.00/Year,2018-01-04,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2354455,NORTHWESTERN UNIVERSITY,PAKISTAN
13,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY DIRECTOR, APPLICATION DEVELOPMENT INTEGRATION",Certified,,209000.00/Year,2018-01-02,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2312174,BRADLEY UNIVERSITY,INDIA
106,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, CORPORATE & BUSINESS STRATEGY",Certified,,152000.00/Year,2017-12-29,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2308536,YALE SCHOOL OF MANAGEMENT,INDIA
129,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, QUOTE TO CASH",Certified-Expired,,147430.00/Year,2017-12-28,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2340455,BIJU PATNAIK UNIVERSITY OF TECHNOLOGY,INDIA
400,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, FINANCIAL MANAGEMENT",Certified,,114379.00/Year,2017-12-27,,"Hartford,CT",https://h1bsalary.online//extended_perm_data.php?PermID=2312094,WEST BENGAL UNIVERSITY OF TECHNOLOGY,INDIA
361,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,SAP DATA & ANALYTICS MANAGER,Certified,,118000.00/Year,2017-12-26,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2354242,THE UNIVERSITY OF MICHIGAN - FLINT,INDIA
499,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY SENIOR ASSOCIATE, SAP TECHNOLOGY",Certified,,95000.00/Year,2017-12-26,,"Miami,FL",https://h1bsalary.online//extended_perm_data.php?PermID=2285740,UNIVERSITY OF SOUTHERN CALIFORNIA,URUGUAY
487,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, FORENSIC TECHNOLOGY INVESTIGATIVE ANALYTICS",Certified-Expired,,101474.00/Year,2017-12-26,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2340129,UNIVERSITY OF MARYLAND,INDIA
446,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, ORACLE",Certified,,109075.00/Year,2017-12-26,,"Boston,MA",https://h1bsalary.online//extended_perm_data.php?PermID=2341766,ANNA UNIVERSITY,INDIA
14,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY DIRECTOR, APP. DEVELOPMENT & INTEGRATION - USER EXP.",Certified,,209000.00/Year,2017-12-26,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2305599,UNIVERSITY OF SOUTHERN CALIFORNIA,INDIA
416,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, WORKDAY FINANCIALS",Certified,,112528.00/Year,2017-12-22,,"Dallas,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2299324,INDIAN INSTITUTE OF TECHNOLOGY MADRAS,INDIA
105,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, CUSTOMER STRATEGY",Certified,,152000.00/Year,2017-12-21,,"Dallas,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2309652,BRIGHAM YOUNG UNIVERSITY,INDIA
221,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, CYBERSECURITY AND PRIVACY",Certified,,136323.00/Year,2017-12-20,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2304105,THE UNIVERSITY OF ARIZONA,INDIA
237,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, APPLICATION TECHNOLOGY",Certified,,135283.00/Year,2017-12-20,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2309590,CARNEGIE MELLON UNIVERSITY,INDIA
104,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY SR. ASSOCIATE, CORPORATE & BUSINESS STRATEGY",Certified,,152000.00/Year,2017-12-19,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2301099,THE UNIVERSITY OF CHICAGO,INDIA
22,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY DIRECTOR, CYBER SECURITY AND PRIVACY",Certified,,190000.00/Year,2017-12-19,,"Dallas,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2299152,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY,INDIA
481,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, BUSINESS APPLICATIONS (MULTIPLE POSITIONS)",Certified,,103813.00/Year,2017-12-18,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2302234,NORTHWESTERN UNIVERSITY,INDIA
230,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, MANAGEMENT CONSULTING (MULTIPLE POSITIONS)",Certified,,135886.00/Year,2017-12-13,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2303963,NEW YORK UNIVERSITY,CHINA
236,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, APPLICATION TECHNOLOGY",Certified,,135283.00/Year,2017-12-12,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2342567,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY,INDIA
12,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY DIRECTOR, OPERATIONS AND SUPPLY CHAIN",Withdrawn,,209000.00/Year,2017-12-11,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2328169,THE BERNARD M. BARUCH COLLEGE,INDIA
10,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY DIRECTOR, TC BUS. APP. - SALESFORCE",Certified,,215000.00/Year,2017-12-08,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2301198,WESTERN MICHIGAN UNIVERSITY,INDIA
101,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, SAP FINANCE TRANSFORMATION",Certified,,153000.00/Year,2017-12-08,,"Dallas,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2284520,TEXAS A & M INTERNATIONAL UNIVERSITY,INDIA
102,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, STRATEGY CONSULTING OPERATIONS",Certified,,152000.00/Year,2017-12-08,,"Dallas,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2282661,THE UNIVERSITY OF TEXAS AT AUSTIN,CHINA
103,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY SENIOR ASSOCIATE, CORPORATE AND BUSINESS STRATEGY",Certified,,152000.00/Year,2017-12-08,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2296905,THE UNIVERSITY OF CHICAGO,ARGENTINA
84,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, ORACLE",Certified,,155000.00/Year,2017-12-07,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2297195,UNIVERSITY OF PUNE,INDIA
120,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, CYBERSECURITY AND PRIVACY",Certified,,148949.00/Year,2017-12-07,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2291491,POLYTECHNIC INSTITUTE OF NEW YORK UNIVERSITY,INDIA
297,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"BUSINESS APPLICATION ANALYST, SAP",Certified,,126000.00/Year,2017-12-07,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2297203,PURDUE UNIVERSITY,INDIA
273,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,MANAGEMENT CONSULTING ANALYTICS MANAGER,Certified,,129000.00/Year,2017-12-07,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2256730,CORNELL UNIVERSITY,CHINA
485,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, DATA & ANALYTICS",Certified,,102149.00/Year,2017-12-07,,"Pittsburgh,PA",https://h1bsalary.online//extended_perm_data.php?PermID=2302881,JAWAHARLAL NEHRU TECHNOLOGICAL UNIVERSITY,INDIA
262,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, RISK AND REGULATORY TECHNOLOGY INFORMATION MANAGEMENT",Certified,,132000.00/Year,2017-12-05,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2301135,TILBURG UNIVERSITY,ALBANIA
229,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, FINANCIAL MANAGEMENT",Certified,,135886.00/Year,2017-12-01,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2287333,UNIVERSITY OF NEW ORLEANS,BELIZE
222,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,"ADVISORY MANAGER, BUSINESS APPLICATIONS",Denied,,136323.00/Year,2017-12-01,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2349798,UNIVERSITY OF PUNE,INDIA
